V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
32367,Oregon,4/18/20,99.54478421,90.19875,109.305,29.52869474,27.6,31.65,25.67913421,24.14875,27.35,2,2,2,14.24575,11.1,18.25125,3.665218421,3.3,4.15,72,72,72,0,0,0,0,0,0,3,3,3,70,70,70,observed,-43.71762908,observed,1557.132483,56.22412238,297.4921274,178.5077617,443.9795547
32368,Oregon,4/19/20,96.37590263,86.64625,105.7025,28.87072105,27.09875,30.95,25.19445263,23.65,26.8,2,2,2,14.13669211,11,18.3525,3.663431579,3.3,4.15,74,74,74,0,0,0,0,0,0,3,3,3,73,73,73,observed,-43.64325183,observed,1564.530442,55.87478618,311.8874943,224.6302609,448.3286464
32369,Oregon,4/20/20,96.78146053,87.39875,106.3,28.21535263,26.4,30.25,24.71207105,23.24875,26.3,1,1,1,14.26337895,10.9,18.35125,3.668934211,3.3,4.2,75,75,75,0,0,0,0,0,0,2,2,2,75,75,75,observed,-43.58533221,observed,1571.9284,55.8921112,303.2727151,191.1222125,445.5525727
32370,Oregon,4/21/20,98.17786842,88.59375,107.50125,28.88532895,27.05,30.85,25.47297632,24,27.00125,3,3,3,14.31602632,11.05,18.65125,3.992418421,3.55,4.55,78,78,78,0,0,0,0,0,0,2,2,2,77,77,77,observed,-43.52831046,observed,1649.612065,56.17168962,273.4177562,165.0286227,426.5243659
32371,Oregon,4/22/20,102.6886316,92.9975,112.35125,29.54114211,27.75,31.4,26.23463158,24.75,27.75,0,0,0,14.28277895,11.09875,18.4,3.980078947,3.5,4.55,78,78,78,0,0,0,0,0,0,2,2,2,79,79,79,observed,-43.45151357,observed,1727.29573,56.60798759,241.5763605,164.1498979,381.6732428
32372,Oregon,4/23/20,106.7402184,97.04875,116.70125,30.54173421,28.7,32.4,27.23516053,25.69875,28.75,5,5,5,14.25831053,10.94875,18.2,3.984326316,3.5,4.55,83,83,83,0,0,0,0,0,0,3,3,3,82,82,82,observed,-43.33462879,observed,1804.979395,56.98042632,217.7950153,166.0675425,301.791401
32373,Oregon,4/24/20,110.0038342,99.8,120.55,30.55721579,28.75,32.45,27.24668158,25.74875,28.85125,3,3,3,14.28554474,11.04875,18.25125,4.002386842,3.5,4.6,86,86,86,0,0,0,0,0,0,3,3,3,85,85,85,observed,-43.16276327,observed,1882.66306,57.00477491,211.2088077,164.4046681,285.9544129
32374,Oregon,4/25/20,109.6011132,99.54875,119.6025,30.55897632,28.69875,32.5,27.24056842,25.7,28.9,1,1,1,14.17305263,11.1,18.1025,3.992586842,3.54875,4.55,87,87,87,0,0,0,0,0,0,3,3,3,88,88,88,observed,-42.92824419,observed,1960.346725,56.5353233,214.550952,165.633276,295.5780826
32375,Oregon,4/26/20,104.6371658,95.45,114.15875,29.55818947,27.7,31.45,26.24702105,24.8,27.9,5,5,5,9.516931579,6.9,12.95,2.977942105,2.55,3.55,92,92,92,0,0,0,0,0,0,3,3,3,91,91,91,observed,-42.6304744,observed,2038.03039,55.73541908,224.2276321,185.8924475,304.1603729
32376,Oregon,4/27/20,99.90357105,90.85,109.05,28.24150789,26.45,30.05125,25.01358947,23.49875,26.6,0,0,0,9.529192105,6.8,12.9,2.996544737,2.5,3.55,92,92,92,0,0,0,0,0,0,3,3,3,94,94,94,observed,-42.27429056,observed,2115.714055,55.04721646,228.0047563,195.3672723,304.6731923
32377,Oregon,4/28/20,95.11378421,86.2,104.6075,26.90542105,25.1,28.85,23.77522632,22.39875,25.30125,7,7,7,9.510757895,6.95,13.10125,2.979797368,2.5,3.6,99,99,99,0,0,0,0,0,0,3,3,3,97,97,97,observed,-41.86827773,observed,2107.877321,54.95421529,226.6820043,191.5430691,301.3488763
32378,Oregon,4/29/20,90.32631053,81.19875,100.1025,25.56833421,23.7,27.4,22.52250789,21,24.00125,2,2,2,9.493544737,7.05,13.0525,2.662873684,2.3,3.15,101,101,101,0,0,0,0,0,0,3,3,3,100,100,100,observed,-41.42357339,observed,2100.040587,55.725403,222.4245871,185.338016,297.8436949
32379,Oregon,4/30/20,85.58117368,77.5,94.45,24.22653158,22.44875,26,21.27388158,19.85,22.7,2,2,2,9.513960526,6.99875,12.80125,2.659992105,2.3,3.15,103,103,103,0,0,0,0,0,0,3,3,3,103,103,103,observed,-40.95244019,observed,2092.203853,57.33001043,217.3555967,179.4935879,292.2949651
32380,Oregon,5/1/20,85.19029474,77.35,93.95125,24.21779474,22.45,25.95,21.27000789,19.85,22.70125,1,1,1,14.21134737,11.19875,18.40375,3.656481579,3.3,4.15,104,104,104,0,0,0,0,0,0,2,2,2,105,105,105,observed,-40.46748992,observed,2084.367119,59.55950598,209.7219854,172.7208792,279.9403043
32381,Oregon,5/2/20,85.9924,77.65,95.35125,25.21464737,23.45,27.05,22.27114211,20.85,23.7,5,5,5,14.31124474,11.14875,18.6,3.660284211,3.3,4.15,109,109,109,0,0,0,0,0,0,2,2,2,107,107,107,observed,-39.9810478,observed,2076.530386,62.20244091,202.878918,165.9930641,269.3390069
32382,Oregon,5/3/20,90.28714211,81.6925,99.45375,26.21313158,24.54875,28.05,23.27021316,21.9,24.7,0,0,0,14.14876053,10.9,18.5025,3.667418421,3.3,4.100131579,109,109,109,0,0,0,0,0,0,2,2,2,109,109,109,observed,-39.50396633,observed,2068.693652,65.11108552,197.7138946,161.217659,262.9690948
32383,Oregon,5/4/20,94.63635263,85.44625,104.25375,27.20677632,25.45,29,24.26050526,22.95,25.7,0,0,0,14.22020526,11,18.2,3.986063158,3.5,4.55,109,109,109,0,0,0,0,0,0,2,2,2,111,111,111,observed,-39.0442348,observed,2060.856918,68.12780824,193.1834546,155.1273784,258.5293525
32384,Oregon,5/5/20,96.32276842,86.2,107.0025,27.60854474,25.64875,29.8,24.65101579,23.05,26.5,4,4,4,11.20591053,7.19875,17.15,3.381847368,2.6,4.4,113,113,113,0,0,0,0,0,0,2,2,2,113,113,113,observed,-38.60609498,observed,2199.417342,70.98553656,187.5372015,148.8283037,251.7895576
32385,Oregon,5/6/20,97.04786053,86.24875,110.05,27.78232105,25.65,30.15,24.82902895,23,27.10125,2,2,2,10.22178421,7.05,15.9025,3.158102632,2.55,4.25,115,115,115,0,0,0,0,0,0,3,3,3,116,116,116,observed,-38.19097468,observed,2337.977767,73.30158272,181.2449136,141.6227297,247.1195103
32386,Oregon,5/7/20,97.54992368,84.99625,113.005,27.11378158,24.75,30.2,24.16067368,22.05,27.05,6,6,6,11.01753947,7.2,17,3.333847368,2.55,4.4,121,121,121,0,0,0,0,0,0,3,3,3,119,119,119,observed,-37.79849421,observed,2476.538191,74.68680866,175.4895945,135.0293395,240.5057826
32387,Oregon,5/8/20,95.27153684,81.14875,113.95,26.42761053,23.55,30.25125,23.53371579,20.85,27.3,3,3,3,11.93931579,7.35,18.15125,3.306415789,2.3,4.6,124,124,124,0,0,0,0,0,0,3,3,3,122,122,122,observed,-37.42688897,observed,2615.098616,74.89895468,168.5570951,127.1804031,234.5825949
32388,Oregon,5/9/20,93.77246842,77.0925,113.9675,25.85119211,22.25,30.4025,23.02258947,19.75,27.3525,3,3,3,12.78340789,7.35,18.2025,3.401523684,2.4,4.60125,127,127,127,0,0,0,0,0,0,3,3,3,125,125,125,observed,-37.07355905,observed,2753.65904,73.95264763,160.0856686,118.0791074,226.5646116
32389,Oregon,5/10/20,91.50022368,72.35,116.55125,25.13345263,20.85,30.85,22.37376053,18.5,27.95125,0,0,0,11.87673947,7.24875,19.31914474,3.278805263,2.3,4.9,127,127,127,0,0,0,0,0,0,2.373,2,3,127.373,127,128,observed,-36.73624443,observed,2892.219465,72.1389631,151.8271897,109.4549831,218.5407537
32390,Oregon,5/11/20,89.61003421,68.65,120.67125,25.08841579,20.54875,31.65625,22.3641,18.25,28.955,3,3,3,11.71155526,7.05,18.855,3.307760526,2.3,5.15125,130,130,130,0,0,0,0,0,0,2.174,2,3,129.547,129,131,projected,-36.73624443,observed,2961.499677,69.94728999,144.9498802,102.3948604,212.0052973
32391,Oregon,5/12/20,89.92146053,68.3,125.355,25.56748158,20.6,33.2,22.78393158,18.24875,30.05625,0,0,0,11.53950789,7.24875,19.10125,3.315939474,2.35,5.1,130,130,130,0,0,0,0,0,0,2.34,2,3,131.887,131,134,projected,-36.73624443,observed,2961.499677,67.92124574,139.5926724,96.90189196,207.2438875
32392,Oregon,5/13/20,91.24217632,68.85,125.4525,25.91522105,20.8,34.555,23.08728684,18.35,31.255,4,4,4,11.97691842,7.25,23.905,3.347731579,2.35,5.95,134,134,134,0,0,0,0,0,0,2.535,2,3,134.422,133,137,projected,-36.73624443,observed,2961.499677,66.50858246,134.4799863,91.81016669,202.2820127
32393,Oregon,5/14/20,91.70405,68.94875,129.3225,26.05622368,20.75,35.01,23.18674737,18.4,31.80375,3,3,3,11.91015263,7.1,23.95125,3.332484211,2.35,5.95125,137,137,137,0,0,0,0,0,0,2.692,2,3,137.114,135,140,projected,-36.73624443,projected,3001.354402,65.97955984,129.0741697,86.5954741,196.5871418
32394,Oregon,5/15/20,91.39962632,68.95,139.20625,26.00504474,20.6,36.5,23.09729211,18.34875,33.00375,0,0,0,11.94092895,7.14875,23.45125,3.301105263,2.35,6.1,137,137,137,0,0,0,0,0,0,2.518,2,4,139.632,137,144,projected,-36.73624443,projected,3041.209128,66.4479384,123.1800346,81.14963172,190.7209642
32395,Oregon,5/16/20,90.9469,68.2,147.41,26.18661316,20.69875,39.25,23.22954474,18.3,35.65,0,0,0,11.92661579,7.05,24.60125,3.366986842,2.35,6.75125,137,137,137,0,0,0,0,0,0,2.477,2,4,142.109,139,148,projected,-36.73624443,projected,3081.063853,67.96379298,117.2373742,75.86392066,184.586608
32396,Oregon,5/17/20,91.36425789,68.39875,158.3625,26.08891579,20.3,42.06,23.17572895,18,38.25375,0,0,0,12.08535789,6.79875,25.30375,3.365365789,2.25,6.75,137,137,137,0,0,0,0,0,0,2.423,2,4,144.532,141,152,projected,-36.73624443,projected,3120.918578,,112.0786499,71.21114166,179.1069839
32397,Oregon,5/18/20,91.71155263,65.74625,170.125,26.00929737,19.44875,45.6525,23.13773158,17.2,41.5025,1,1,1,11.83784737,3.99875,26.25875,3.352228947,1.55,6.9525,138,138,138,0,0,0,0,0,0,2.52,2,5,147.052,143,156,projected,-36.73624443,projected,3160.773304,,106.9048926,66.72360957,173.3453356
32398,Oregon,5/19/20,91.91396316,61.8,176.975,25.81335,18.1,46.4525,22.98530789,15.9,42.00625,2,2,2,11.70209737,3.75,26.80125,3.308155263,1.45,7.25125,140,140,140,0,0,0,0,0,0,2.509,2,5,149.561,145,159,projected,-36.73624443,projected,3200.628029,,101.6803994,62.60143644,167.9050749
32399,Oregon,5/20/20,91.51243421,56.89625,186.31375,25.56937105,16.8,47.9525,22.77991053,14.85,43.16,4,4,4,11.38182105,3.49875,27.6525,3.258868421,1.4,7.5,144,144,144,0,0,0,0,0,0,2.504,2,5,152.065,147,164,projected,-36.73624443,projected,3240.482754,,97.50558964,58.95062435,163.5452487
32400,Oregon,5/21/20,90.52167895,51.84875,186.27125,25.44371053,15.5,49.0575,22.64157105,13.6,44.31375,1,1,1,11.07009474,3.55,27.5575,3.149755263,1.2,7.45125,145,145,145,0,0,0,0,0,0,2.517,2,5,154.582,149,169,projected,-36.73624443,projected,3280.33748,,94.47059858,56.19300473,160.5794383
32401,Oregon,5/22/20,89.28143158,46.34875,191.505,25.29730263,14.1975,50.80125,22.46807105,12.34875,45.6575,2,2,2,10.8823,3.4,29.56125,3.080115789,1.2,7.6,147,147,147,0,0,0,0,0,0,2.535,2,5,157.117,151,174,projected,-36.73624443,projected,3320.192205,,91.75655815,53.69858238,157.9833936
32402,Oregon,5/23/20,87.68957895,41.79,193.895,25.00058684,13.09875,52.50375,22.16027895,11.25,47.4575,2.512,1,5,10.50571053,3.4,26.80125,2.999089474,1.15,7.80125,159.629,152,179,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3360.046931,,88.81984087,51.0215959,154.9711007
32403,Oregon,5/24/20,85.60046842,38.2975,198.355,24.57203158,12.55,54.45125,21.74949474,10.85,49.10375,2.477,1,6,10.12622632,3.35,27.05375,2.914205263,1.15,7.55,162.106,153,185,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3399.901656,,85.33508639,48.03836749,151.0231435
32404,Oregon,5/25/20,83.7915,37.79875,201.61125,24.05152105,12.25,55.55875,21.26349737,10.6,50.10125,2.418,1,6,9.947539474,3.4,27.15125,2.849428947,1.15,7.70625,164.524,154,191,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3439.756381,,81.55604014,44.93731113,146.4958135
32405,Oregon,5/26/20,81.99127895,36.89875,199.0225,23.58568421,11.94875,56.55875,20.82512632,10.35,50.95375,2.332,1,6,9.743284211,3.29875,27.51,2.779894737,1.1,7.35375,166.856,155,197,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3479.611107,,77.91651912,42.06355533,141.9324762
32406,Oregon,5/27/20,80.18541053,36.14875,198.1725,23.14863684,11.55,57.355,20.41284737,10.1,51.3525,2.271,1,6,9.459668421,3.3,27.0025,2.718436842,1.1,7.5025,169.127,156,203,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3519.465832,,74.1797805,39.31733967,136.339086
32407,Oregon,5/28/20,78.51574474,35.6475,193.855,22.74007895,11.35,57.5175,20.02886842,9.89875,51.1175,2.208,1,6,9.398984211,3.35,26.96,2.659547368,1.1,7.5,171.335,157,208.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3559.320558,,70.47574079,36.75841574,131.0616308
32408,Oregon,5/29/20,76.80789211,35.5,191.995,22.31585526,10.94875,56.5875,19.65022632,9.6,50.1925,2.143,1,6,9.246957895,3.25,26.605,2.633763158,1.1,7.10375,173.478,158,214.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3599.175283,,67.04561701,34.37282743,126.294091
32409,Oregon,5/30/20,75.56765526,35.04875,192.18,21.95785263,10.65,56.21375,19.33575526,9.4,50.20875,2.092,1,6,9.295310526,3.3,26.60375,2.615363158,1.1,7.30125,175.57,159,220.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3639.030008,,63.81787457,32.16124605,121.2990269
32410,Oregon,5/31/20,74.58197368,34.69875,192.4575,21.62587895,10.45,54.73375,19.05447895,9.2,48.97375,2.047,1,6,9.201592105,3.3,26.90625,2.600255263,1.1,7.4,177.617,160,226,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3678.884734,,60.67792301,29.83536829,116.3602112
32411,Oregon,6/1/20,73.83171053,34.4,196.015,21.33596579,10.1,55.7125,18.80921579,8.95,49.2175,2.007,1,6,9.253834211,3.34875,27.40125,2.588242105,1.1,7.20125,179.624,161,232,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3718.739459,,57.63518358,27.50652202,111.4990116
32412,Oregon,6/2/20,73.13349211,34.2,199.4775,21.04309211,9.9,55.9575,18.57059737,8.8,49.605,1.964,1,5,9.177289474,3.4,26.65625,2.554994737,1.1,7.15125,181.588,162,237,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3758.594184,,54.76120212,25.54973059,107.536137
32413,Oregon,6/3/20,72.49036842,34,200.00625,20.79635263,9.75,55.61125,18.37185789,8.65,49.25875,1.956,1,5,8.931547368,3.25,26.5,2.535015789,1.1,7.3025,183.544,163,242,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3798.44891,,52.13418073,23.80370027,103.5229437
32414,Oregon,6/4/20,71.79233158,33.5,199.8975,20.55334211,9.6,55.665,18.17442105,8.55,49.60375,1.943,1,5,8.870921053,3.25,25.8525,2.522105263,1.1,7.15,185.487,164,247.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3838.303635,,49.56932116,22.07148513,99.26385115
32415,Oregon,6/5/20,71.05621579,33.04875,195.76875,20.28465526,9.49875,54.72875,17.94455,8.5,49.0075,1.938,1,5,8.677755263,3.2,25.6,2.465402632,1.1,6.955,187.425,165,252.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3878.158361,,46.70941372,20.20115205,94.08756501
32416,Oregon,6/6/20,69.93356842,31.99875,193.325,19.9748,9.4,53.775,17.67131579,8.4,47.88,1.937,1,5,8.365536842,3.09875,25.2,2.39935,1.05,6.95,189.362,166,258.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3918.013086,,43.851231,18.38986641,88.83639001
32417,Oregon,6/7/20,68.57948421,29.9975,194.76625,19.59209737,9.04875,53.50375,17.32474211,7.99875,47.71125,1.912,1,5,8.022247368,0,24.65125,2.311726316,0.35,6.70125,191.274,167,263.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3957.867811,,41.40658569,16.88421329,84.53093641
32418,Oregon,6/8/20,66.96627368,25.24375,190.76375,19.16605263,8.15,52.8125,16.92956579,7.0475,46.71375,1.893,1,5,7.770634211,0,24.3025,2.21885,0.25,6.55,193.167,168,269.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,3997.722537,,39.23673369,15.5871297,81.47256375
32419,Oregon,6/9/20,64.96199737,20.2475,185.0675,18.68711053,7.05,52.00875,16.48523947,6.1,46.205,1.868,1,5,7.2967,0,23.3,2.125494737,0.1,6.35,195.035,169,274.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4037.577262,,37.17478256,14.38613492,78.51942885
32420,Oregon,6/10/20,62.96993421,16.33625,182.2625,18.17238947,5.75,52.0575,16.00493421,4.7,46.2575,1.817,1,5,7.054339474,0,22.4075,2.048826316,0,6.1525,196.852,170,279.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4077.431987,,35.4058872,13.37623273,75.9687439
32421,Oregon,6/11/20,60.79336316,11.6975,179.5275,17.65735789,4.4,52.11,15.52515526,3.6,46.25,1.768,1,5,6.787052632,0,22.2575,1.979731579,0,6.15875,198.62,170,284.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4117.286713,,33.74656201,12.44784561,73.54164559
32422,Oregon,6/12/20,58.54541579,7.34625,178.12,17.09439211,3.29875,51.51,15.00128947,2.49875,44.87375,1.698,0,5,6.510852632,0,21.35125,1.877397368,0,5.90375,200.318,171,289.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4157.141438,,32.07581558,11.49278831,71.0455887
32423,Oregon,6/13/20,56.30139211,4.1,173.80375,16.53161579,2.79875,50.665,14.4811,2.1,44.365,1.616,0,5,6.185455263,0,20.00125,1.797478947,0,5.7025,201.934,171,294.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4196.996164,,30.59863684,10.63185604,68.82558882
32424,Oregon,6/14/20,54.17320263,3.75,167.5575,15.98757895,2.45,49.4075,13.98397368,1.84875,42.41125,1.548,0,5,5.946778947,0,20.5,1.723205263,0,5.7,203.482,171,298.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4236.850889,,29.22875681,9.847522539,66.75641714
32425,Oregon,6/15/20,51.95966842,3.4,161.01875,15.44810789,2.1,47.65625,13.49762368,1.6,41.26625,1.488,0,4.025,5.613131579,0,20.6025,1.651523684,0,5.5025,204.97,171,302.075,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4276.705614,,27.80711828,9.068589427,64.65101451
32426,Oregon,6/16/20,49.89742632,3.1,156.29875,14.87432632,1.84875,46.16875,12.97915789,1.34875,40.42,1.426,0,4.025,5.336423684,0,19.75,1.556234211,0,5.45,206.396,171,307.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4316.56034,,26.34378303,8.371928034,62.20147413
32427,Oregon,6/17/20,47.84950789,2.75,154.1275,14.29170526,1.54875,45.18,12.46049737,1.14875,39.90375,1.367,0,4,5.119197368,0,19.3025,1.497484211,0,5.35,207.763,171,312.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4356.415065,,24.99676179,7.734209564,60.07463495
32428,Oregon,6/18/20,45.77651316,2.45,148.62625,13.67942895,1.24875,44.205,11.91609474,0.9,38.2175,1.31,0,4,4.835094737,0,18.4525,1.403126316,0,5.1,209.073,171,316.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4396.269791,,23.78922504,7.131318275,58.01575426
32429,Oregon,6/19/20,43.71352895,2.1,148.76125,13.06041316,0.85,43.35125,11.36450789,0.6,38.2,1.252,0,4,4.575339474,0,17.65125,1.322334211,0,5.10125,210.325,171,320.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4436.124516,,22.54789245,6.543816476,55.9147419
32430,Oregon,6/20/20,41.65773684,1.84875,146.00375,12.45346053,0.55,41.83125,10.82598684,0.4,37.50125,1.193,0,4,4.289444737,0,17.10125,1.258773684,0,4.75875,211.518,171,324.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4475.979241,,21.32116272,6.029666589,53.78708089
32431,Oregon,6/21/20,39.56445526,1.54875,142.705,11.83947368,0.25,41.75625,10.28449737,0.15,36.27625,1.132,0,4,4.028118421,0,16.3,1.181863158,0,4.8025,212.65,171,328.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4515.833967,,20.19683774,5.580299983,51.79363005
32432,Oregon,6/22/20,37.53738947,1.24875,138.40375,11.24486316,0,40.67375,9.765705263,0,35.0275,1.077,0,4,3.786342105,0,16.10625,1.114884211,0,4.50125,213.727,171,332.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4555.688692,,19.05217552,5.10360805,49.61649541
32433,Oregon,6/23/20,35.93636316,0.85,134.80125,10.72857368,0,40.16125,9.318328947,0,34.78625,1.016,0,4,3.947413158,0,15.65125,1.121536842,0,4.5025,214.743,171,336.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4595.543417,,17.92519893,4.647045147,47.53041058
32434,Oregon,6/24/20,33.97627895,0.55,129.565,10.14635526,0,38.1825,8.805955263,0,33.28625,0.958,0,4,3.355065789,0,15.3575,0.987513158,0,4.25,215.701,171,340.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4635.398143,,16.91092983,4.297939873,45.67952933
32435,Oregon,6/25/20,32.08283947,0.25,123.57,9.608921053,0,36.86125,8.33455,0,32.12,0.902,0,3.025,3.154642105,0,14.70125,0.930963158,0,4.05125,216.603,171,344,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4675.252868,,15.96078046,3.946813635,43.61941287
32436,Oregon,6/26/20,30.30430263,0,120.63125,9.133926316,0,34.72,7.916271053,0,30.22375,0.85,0,3,3.006413158,0,14.55203947,0.914484211,0,4.05,217.453,171,347.025,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4715.107594,,14.99410528,3.586979264,41.49500141
32437,Oregon,6/27/20,28.61191842,0,119.76125,8.654205263,0,34.1075,7.498497368,0,30,0.803,0,3,2.80835,0,13.565,0.841484211,0,3.9525,218.256,171,350.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4754.962319,,14.07924258,3.265549255,39.4728354
32438,Oregon,6/28/20,27.05611053,0,116.565,8.179247368,0,33.50125,7.083347368,0,29.35125,0.824,0,3,2.694528947,0,12.25125,0.786565789,0,3.85125,219.08,171,353.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4794.817044,,13.26952077,2.998235701,37.84270309
32439,Oregon,6/29/20,25.59906316,0,112.01875,7.695123684,0,32.56625,6.653644737,0,28.95875,0.703,0,3,2.601728947,0,13.60375,0.764110526,0,3.85125,219.783,171,356.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4834.67177,,12.518165,2.727798506,36.08418584
32440,Oregon,6/30/20,24.08922632,0,109.23625,7.300739474,0,32.0025,6.314378947,0,28.40125,0.672,0,3,2.526571053,0,12.6575,0.7291,0,3.75125,220.455,171,359.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4874.526495,,11.80710259,2.4834984,34.29756625
32441,Oregon,7/1/20,22.93855526,0,107.40125,6.942981579,0,31.5525,6.010023684,0,27.9,0.637,0,3,2.407115789,0,11.85875,0.701368421,0,3.65,221.092,171,362.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4914.38122,,11.14444916,2.270613973,32.60924856
32442,Oregon,7/2/20,21.87723947,0,103.825,6.605978947,0,31.25125,5.722089474,0,27.7025,0.604,0,3,2.301284211,0,11.60375,0.664331579,0,3.20625,221.696,171,365.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4954.235946,,10.50144597,2.070306876,30.94729625
32443,Oregon,7/3/20,20.86781579,0,97.865,6.276360526,0,30.05,5.441365789,0,26.2525,0.571,0,3,2.174113158,0,11.1075,0.631155263,0,3.00125,222.267,171,368.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,4994.090671,,9.868615191,1.879582595,29.45880921
32444,Oregon,7/4/20,19.91747368,0,93.73375,5.976702632,0,28.6025,5.184057895,0,25.05125,0.55,0,3,2.052392105,0,10.55125,0.603205263,0,2.95,222.817,171,371.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,5033.945397,,9.252298884,1.700679565,28.07441106
32445,Oregon,7/5/20,19.02959737,0,90.57125,5.692773684,0,27.06,4.939268421,0,23.20875,0.536,0,3,1.981410526,0,10.20125,0.577955263,0,2.9,223.353,171,374.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,5073.800122,,8.689048596,1.542311637,26.79493277
32446,Oregon,7/6/20,18.21378421,0,86.06125,5.4216,0,25.705,4.707681579,0,22.0125,0.51,0,3,1.955918421,0,10.35,0.562363158,0,2.9,223.863,171,376.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,5113.654847,,8.185936483,1.40444076,25.64461167
32447,Oregon,7/7/20,17.45158947,0,80.95125,5.166863158,0,24.055,4.489210526,0,21.25,0.484,0,2,1.918994737,0,10.00125,0.539776316,0,2.70125,224.347,171,378.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,5153.509573,,7.675952248,1.270650904,24.3800787
32448,Oregon,7/8/20,16.72796053,0,80.265,4.9556,0,23.45875,4.311265789,0,20.40875,0.455,0,2,1.820144737,0,9.50125,0.5317,0,2.75,224.802,171,380.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,5193.364298,,7.19724781,1.148652954,23.07682041
32449,Oregon,7/9/20,16.09345789,0,79.30125,4.732168421,0,22.7,4.125215789,0,19.95125,0.434,0,2,1.792710526,0,9.65125,0.509052632,0,2.7,225.236,171,382.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,5233.219023,,6.761323097,1.041216717,21.88949846
32450,Oregon,7/10/20,15.48545,0,77.65,4.550473684,0,22.30125,3.968657895,0,19.605,0.421,0,2,1.689278947,0,9.005,0.489789474,0,2.6,225.657,171,384.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,5273.073749,,6.362714337,0.936515078,20.80298995
32451,Oregon,7/11/20,14.89971316,0,75.70625,4.375492105,0,22.5,3.817986842,0,19.4575,0.409,0,2,1.597392105,0,8.7,0.461584211,0,2.5,226.066,171,386.05,0,0,0,0,0,0,,,,,,,projected,-36.73624443,projected,5312.928474,,6.001371775,0.844960539,19.82089814
