V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
74841,Texas,6/13/20,953.7015,861.975,1049.05,260.9995,245,278,235.064,221.9875,249.5,141.994,108,182.0125,38.5235,34,44,0,0,0,0,0,0,15,15,15,1971,1971,1971,24.36706012,24.36706012,24.36706012,1942.225879,1942.225879,1942.225879,observed,-17.84244659,observed,27924.4436,1988,7401.537755,5399.690811,10150.99947
74842,Texas,6/14/20,992.297,898.975,1091.025,270.9885,254,289,244.5235,230.9875,259.5,152.528,117,194,41.313,36.5,47,0,0,0,0,0,0,13,13,13,1984,1984,1984,25.32198305,25.32198305,25.32198305,1967.547862,1967.547862,1967.547862,projected,-17.84244659,observed,28353.51481,1608,7616.373596,5490.229688,10517.81287
74843,Texas,6/15/20,1035.546,942.4875,1137.0125,281.463,265.4875,299,254.322,240.9875,269,157.1765,122,199.025,42.7825,38,48.5,0,0,0,0,0,0,17,17,17,2001,2001,2001,26.47427703,26.47427703,26.47427703,1994.022139,1994.022139,1994.022139,projected,-17.84244659,observed,28715.91461,1688,7832.078246,5544.41509,10877.96325
74844,Texas,6/16/20,1080.1915,977.95,1190.0125,292.2315,274.5,310.5125,264.3955,249.5,279.5125,162.212,119,215.0375,44.271,37,52,0,0,0,0,0,0,48,48,48,2049,2049,2049,27.74944081,27.74944081,27.74944081,2021.77158,2021.77158,2021.77158,projected,-17.84244659,observed,29041.80972,3358,8043.009457,5614.187559,11285.86222
74845,Texas,6/17/20,1126.916,1014.475,1250.025,303.5685,283.9875,325,274.846,256.4875,293.5,170.946,125,226,46.61,38.5,55.5,0,0,0,0,0,0,40,40,40,2089,2089,2089,29.08600761,29.08600761,29.08600761,2050.857587,2050.857587,2050.857587,projected,-17.84244659,projected,29274.1442,4130,8257.508,5696.045473,11732.85889
74846,Texas,6/18/20,1173.721,1043.9875,1323,316.1015,290.4875,343,286.3695,262.9875,310.525,178.7265,133.4875,238,48.8665,40.4875,58.0125,0,0,0,0,0,0,40,40,40,2129,2129,2129,30.48692361,30.48692361,30.48692361,2081.344511,2081.344511,2081.344511,projected,-17.84244659,projected,29506.47867,3560,8476.544637,5751.22968,12088.34296
74847,Texas,6/19/20,1224.805,1073.5,1400.6,329.45,295.975,364.0125,298.723,267.9875,331,187.761,137,249.0125,50.8255,40.5,62.5,0,0,0,0,0,0,29,29,29,2158,2158,2158,31.95527547,31.95527547,31.95527547,2113.299786,2113.299786,2113.299786,projected,-17.84244659,projected,29738.81315,4135,8683.66016,5829.27529,12724.70403
74848,Texas,6/20/20,1280.4125,1089.9875,1492.0625,343.503,302,385,311.5355,271.4875,351.5125,197.199,142,262.5,53.2775,42.4875,66.5,0,0,0,0,0,0,25,25,25,2183,2183,2183,33.49429704,33.49429704,33.49429704,2146.794083,2146.794083,2146.794083,projected,-17.84244659,projected,29971.14763,4187,8877.455493,5866.352714,13216.20126
74849,Texas,6/21/20,1336.766,1118.95,1577.5375,358.8345,306.9875,411.5125,325.5125,276.4875,377.0125,206.5675,149.4875,271.025,55.6425,43,70,0,0,0,0,0,0,34.36930531,29.31044519,40.06239409,2181.163389,2176.104529,2186.856477,34.36930531,29.31044519,40.06239409,2181.163389,2176.104529,2186.856477,projected,-17.84244659,projected,30203.48211,,9064.367419,5869.211326,13523.67518
74850,Texas,6/22/20,1395.909,1137.45,1667.5625,374.8385,316,436.5,340.1325,285.5,400.0125,213.9155,151.9875,292.0125,58.0635,44.5,74,0,0,0,0,0,0,36.03800909,30.38813608,42.33944167,2217.201398,2206.535939,2229.180914,36.03800909,30.38813608,42.33944167,2217.201398,2206.535939,2229.180914,projected,-17.84244659,projected,30435.81659,,9243.662264,5877.410889,14022.70907
74851,Texas,6/23/20,1458.5415,1167.4625,1773.65,391.411,326.975,463,355.1345,294.4875,421.525,222.706,161.4875,299.5,60.609,46.5,77.0125,0,0,0,0,0,0,37.77010423,31.37637524,44.72831026,2254.971502,2237.969564,2273.902498,37.77010423,31.37637524,44.72831026,2254.971502,2237.969564,2273.902498,projected,-17.84244659,projected,30668.15106,,9414.725491,5898.739268,14365.29106
74852,Texas,6/24/20,1521.205,1200.9875,1867.575,408.668,336.5,489.5125,370.6655,302.4875,445.5375,230.6715,161,312.025,62.8665,47.5,81,0,0,0,0,0,0,39.55722464,32.49388581,47.57690243,2294.528727,2270.415634,2321.195432,39.55722464,32.49388581,47.57690243,2294.528727,2270.415634,2321.195432,projected,-17.84244659,projected,30900.48554,,9585.286514,5906.52021,14761.86333
74853,Texas,6/25/20,1583.4585,1233.975,1990.0125,425.8305,343.5,519.5125,386.0905,309,471.5,237.6245,160,324.0125,64.8875,48,85.5,0,0,0,0,0,0,41.37445114,33.46281012,50.09108008,2335.903178,2304.196202,2371.025653,41.37445114,33.46281012,50.09108008,2335.903178,2304.196202,2371.025653,projected,-17.84244659,projected,31132.82002,,9756.791525,5920.503906,15262.20672
74854,Texas,6/26/20,1645.4715,1254,2076.6375,443.1165,353.5,549,401.574,318.9875,497.5125,246.239,166.9875,348.025,67.1845,48.4875,89.5,0,0,0,0,0,0,43.19921243,34.33216278,53.04782044,2379.10239,2338.639306,2424.216208,43.19921243,34.33216278,53.04782044,2379.10239,2338.639306,2424.216208,projected,-17.84244659,projected,31365.1545,,9914.158197,5923.828897,15753.09194
74855,Texas,6/27/20,1704.917,1284.375,2202.525,459.9145,361.4875,576,416.5485,324,524.025,252.627,172.975,358.0125,69.294,49.5,93,0,0,0,0,0,0,45.01456037,35.22405066,55.91870489,2424.116951,2373.978696,2479.904516,45.01456037,35.22405066,55.91870489,2424.116951,2373.978696,2479.904516,projected,-17.84244659,projected,31597.48897,,10055.93852,5919.144121,16229.02574
74856,Texas,6/28/20,1762.3655,1306.8,2305.05,476.399,369.475,604.5625,431.2425,330.4875,550.0875,259.256,173.4875,362.0375,71.282,50,96.5,0,0,0,0,0,0,46.77757483,35.89689216,58.85577368,2470.894525,2410.691786,2537.376654,46.77757483,35.89689216,58.85577368,2470.894525,2410.691786,2537.376654,projected,-17.84244659,projected,31829.82345,,10188.871,5918.06076,16699.97186
74857,Texas,6/29/20,1818.5585,1332.9625,2394.3375,492.9125,374.4875,634.5125,445.8885,336.5,579.025,265.176,173.475,380.5625,73.1885,51,103,0,0,0,0,0,0,48.42972166,36.52401268,61.84838271,2519.324247,2447.60179,2599.605098,48.42972166,36.52401268,61.84838271,2519.324247,2447.60179,2599.605098,projected,-17.59038066,projected,32062.15793,,10328.96019,5904.906428,17203.5307
74858,Texas,6/30/20,1876.634,1365.8375,2507.0125,509.107,381.4875,665.05,460.2285,340.4875,607.55,275.3635,177.9625,401.0375,75.2085,52,106.0125,0,0,0,0,0,0,50.03664126,37.20446334,64.85429785,2569.360888,2485.469835,2664.138294,50.03664126,37.20446334,64.85429785,2569.360888,2485.469835,2664.138294,projected,-17.33659639,projected,32294.49241,,10478.33182,5903.657595,17636.57217
74859,Texas,7/1/20,1932.5355,1384.3375,2636.5125,525.2225,386.4625,700.5375,474.5035,345.4875,637.0375,281.309,179.9875,413.0625,77.249,52.5,108.5125,0,0,0,0,0,0,51.60326466,37.87727373,68.09540908,2620.964153,2522.161802,2730.084685,51.60326466,37.87727373,68.09540908,2620.964153,2522.161802,2730.084685,projected,-17.08172245,projected,32526.82689,,10631.32405,5907.629951,17837.69412
74860,Texas,7/2/20,1989.1785,1392.45,2766.6,541.5715,391.5,732.5875,488.8555,349,659.8125,288.935,181.9875,431.0375,79.2075,53.4875,112.5125,0,0,0,0,0,0,53.12391657,38.4358323,71.2571955,2674.08807,2561.085791,2799.84224,53.12391657,38.4358323,71.2571955,2674.08807,2561.085791,2799.84224,projected,-16.82636561,projected,32759.16136,,10791.45258,5884.466974,18096.62109
74861,Texas,7/3/20,2042.353,1410.975,2899.6125,557.7315,394.9875,763.1125,503.0805,355.9875,701.5125,293.78,182.5,443.0375,81.1765,53.5,119.0125,0,0,0,0,0,0,54.62121869,38.87664348,74.57338099,2728.709288,2599.404094,2872.133996,54.62121869,38.87664348,74.57338099,2728.709288,2599.404094,2872.133996,projected,-16.57105203,projected,32991.49584,,10944.9964,5889.093105,18669.55515
74862,Texas,7/4/20,2095.353,1438.9625,2982.1875,573.4775,403.5,799.0125,516.978,360.4875,727.575,300.1145,184.975,459.5125,82.8135,54,123.5125,0,0,0,0,0,0,56.12368954,39.35160289,77.78945059,2784.832978,2639.873757,2947.012479,56.12368954,39.35160289,77.78945059,2784.832978,2639.873757,2947.012479,projected,-16.31625961,projected,33223.83032,,11091.26524,5888.673067,19222.43457
74863,Texas,7/5/20,2149.397,1449.95,3102.9625,589.1095,406.4375,832.525,530.6295,361.475,752.1875,307.7405,188.975,475.55,84.8045,53.5,127.5125,0,0,0,0,0,0,57.61715585,39.85578063,80.75173916,2842.450134,2679.00003,3028.427918,57.61715585,39.85578063,80.75173916,2842.450134,2679.00003,3028.427918,projected,-16.06236677,projected,33456.1648,,11237.86368,5880.331209,19770.48213
74864,Texas,7/6/20,2201.631,1461.95,3219.0375,603.892,411.4875,865.5125,543.682,364.9875,781.0375,311.464,190.4625,485.0125,86.2365,54.4875,133.0125,0,0,0,0,0,0,59.0787306,40.28361171,84.23215161,2901.528864,2720.387296,3114.580069,59.0787306,40.28361171,84.23215161,2901.528864,2720.387296,3114.580069,projected,-15.80972191,projected,33688.49927,,11384.69578,5864.60988,20275.53636
74865,Texas,7/7/20,2249.391,1473.4375,3328.775,618.252,416.8875,893.1625,556.3705,371,815.5125,317.1665,184.9875,494.525,87.8685,53.9875,136.0125,0,0,0,0,0,0,60.50622025,40.48835299,87.4277532,2962.035084,2759.84697,3203.025711,60.50622025,40.48835299,87.4277532,2962.035084,2759.84697,3203.025711,projected,-15.55866526,projected,33920.83375,,11531.7429,5835.521789,20664.32368
74866,Texas,7/8/20,2295.834,1471.8125,3438.575,632.303,418.5,920.1375,568.672,373.475,836.2,322.033,185.5,515.575,89.4085,55,138.0375,0,0,0,0,0,0,61.88624676,40.73937661,90.35175681,3023.921331,2800.344219,3292.629706,61.88624676,40.73937661,90.35175681,3023.921331,2800.344219,3292.629706,projected,-15.30952752,projected,34153.16823,,11686.49539,5837.924066,21362.65669
74867,Texas,7/9/20,2342.183,1478.925,3599.125,645.6235,421.425,957.675,580.3235,375.475,870.5125,329.344,192.4875,532.5625,90.782,54.5,143.025,0,0,0,0,0,0,63.19944789,41.05249278,93.47004106,3087.120779,2843.90067,3385.441447,63.19944789,41.05249278,93.47004106,3087.120779,2843.90067,3385.441447,projected,-15.06259635,projected,34385.50271,,11850.4915,5844.916054,21867.20466
74868,Texas,7/10/20,2386.7625,1500.4625,3662.025,658.562,421.4375,990.6875,591.7245,375.475,903.0125,332.995,183.475,547.5,92.3225,54,148,0,0,0,0,0,0,64.46091568,41.27001179,96.65895285,3151.581695,2888.054192,3481.479136,64.46091568,41.27001179,96.65895285,3151.581695,2888.054192,3481.479136,projected,-14.81802114,projected,34617.83719,,12010.20499,5848.457942,22398.17039
74869,Texas,7/11/20,2430.399,1500.4875,3797.0625,670.987,422.4875,1022.325,602.616,378.45,931.075,338.455,187.9875,560.6,93.549,54.5,153.0375,0,0,0,0,0,0,65.6918569,41.18743262,100.1818226,3217.273552,2932.08463,3586.69374,65.6918569,41.18743262,100.1818226,3217.273552,2932.08463,3586.69374,projected,-14.57591334,projected,34850.17166,,12163.929,5847.900115,23011.79491
74870,Texas,7/12/20,2470.245,1506,3912.6125,683.427,425.9875,1060.25,613.514,380.45,961.55,342.2895,184.4875,565.7,95.1985,56,157.025,0,0,0,0,0,0,66.88211517,41.32978624,103.4116449,3284.155667,2973.455938,3693.746678,66.88211517,41.32978624,103.4116449,3284.155667,2973.455938,3693.746678,projected,-14.33637904,projected,35082.50614,,12317.46781,5811.004061,23677.08513
74871,Texas,7/13/20,2510.8585,1492.7875,3974.6875,695.5845,425.5,1100,624.1515,379,993.05,347.188,186,595.5375,96.638,54.9875,159.5125,0,0,0,0,0,0,68.01837662,41.38176704,106.4817056,3352.174044,3013.116107,3802.550995,68.01837662,41.38176704,106.4817056,3352.174044,3013.116107,3802.550995,projected,-14.09951891,projected,35314.84062,,12470.54579,5804.592065,24338.39461
74872,Texas,7/14/20,2551.4435,1500.4125,4124.1375,707.221,426.425,1131.7625,634.269,376,1026.0125,352.871,188.4875,596.0125,97.8255,54.9875,167.525,0,0,0,0,0,0,69.10068582,41.27479439,109.4659426,3421.274729,3056.425586,3917.860229,69.10068582,41.27479439,109.4659426,3421.274729,3056.425586,3917.860229,projected,-13.86542804,projected,35547.1751,,12622.92534,5797.880659,24954.28547
74873,Texas,7/15/20,2591.318,1493.8375,4245.675,718.7725,427.425,1165.1375,644.444,377.4875,1046.275,357.2745,183,629.5125,99.362,54.9875,169.5,0,0,0,0,0,0,70.13979058,41.19102268,112.9510541,3491.41452,3098.938548,4033.112598,70.13979058,41.19102268,112.9510541,3491.41452,3098.938548,4033.112598,projected,-13.63419586,projected,35779.50957,,12781.40196,5765.284898,25665.38935
74874,Texas,7/16/20,2629.621,1499.5375,4344.3875,729.8865,426.4125,1197.625,654.3095,376.9625,1078.125,362.689,188.9875,630.0125,100.5675,55.4875,174,0,0,0,0,0,0,71.14461705,41.32237204,116.8508303,3562.559137,3144.051012,4147.674902,71.14461705,41.32237204,116.8508303,3562.559137,3144.051012,4147.674902,projected,-13.40590612,projected,36011.84405,,12948.04222,5741.315455,26368.4599
74875,Texas,7/17/20,2668.6535,1492.4375,4482.2375,741.169,428.9375,1228.6875,664.153,379.4875,1102.2875,367.137,188.4875,662.0625,102.04,54.4875,177.025,0,0,0,0,0,0,72.13753056,41.2574046,119.4717009,3634.696668,3185.961479,4260.446161,72.13753056,41.2574046,119.4717009,3634.696668,3185.961479,4260.446161,projected,-13.1806368,projected,36244.17853,,13111.07803,5729.07432,27020.29129
74876,Texas,7/18/20,2707.037,1493.4375,4610.6375,751.85,426.5,1254.2,673.7105,380.4125,1130.5625,372.375,190,669.175,103.1715,54.5,181.575,0,0,0,0,0,0,73.14657233,41.31702883,122.6888381,3707.84324,3229.085115,4372.585978,73.14657233,41.31702883,122.6888381,3707.84324,3229.085115,4372.585978,projected,-12.95846013,projected,36476.51301,,13268.89078,5725.181385,27663.17526
74877,Texas,7/19/20,2747.142,1487.375,4704.8125,762.949,425.9875,1288.1625,683.5465,380.3875,1157.625,378.003,188,687,104.7895,55,185.6125,0,0,0,0,0,0,74.18392239,41.20722479,125.2981157,3782.027162,3270.017484,4497.848604,74.18392239,41.20722479,125.2981157,3782.027162,3270.017484,4497.848604,projected,-12.73944257,projected,36708.84748,,13426.61787,5716.370072,28234.70179
74878,Texas,7/20/20,2787.918,1496.4625,4850.725,773.833,426.4375,1319.7125,693.1815,381.4875,1183.775,384.052,185,708.525,106.0595,54.5,195,0,0,0,0,0,0,75.23607595,41.27941802,128.4187225,3857.263238,3312.178651,4625.873469,75.23607595,41.27941802,128.4187225,3857.263238,3312.178651,4625.873469,projected,-12.52364483,projected,36941.18196,,13583.94139,5690.83863,28859.50954
74879,Texas,7/21/20,2828.247,1495.4875,4993.625,784.5955,428.875,1365.025,702.7115,379.9875,1220.55,389.1735,184.5,730.5625,107.412,54.4875,197.55,0,0,0,0,0,0,76.28892236,41.13906516,131.9948753,3933.552161,3352.687536,4756.347079,76.28892236,41.13906516,131.9948753,3933.552161,3352.687536,4756.347079,projected,-12.31112193,projected,37173.51644,,13740.59643,5668.509048,29617.01406
74880,Texas,7/22/20,2866.578,1483.9625,5095.125,795.71,423.9875,1390.6625,712.5975,379.4875,1245.8875,392.2115,183.4875,733.5625,109.0915,53.9875,206.0125,0,0,0,0,0,0,77.3370691,41.04048186,135.5952701,4010.88923,3397.23155,4889.169616,77.3370691,41.04048186,135.5952701,4010.88923,3397.23155,4889.169616,projected,-12.10192325,projected,37405.85092,,13902.2804,5661.948236,30288.18065
74881,Texas,7/23/20,2905.493,1487.4875,5189.85,806.6935,424,1424.15,722.357,378.475,1281.0375,397.812,184.4875,750.5375,110.514,53.5,205.0125,0,0,0,0,0,0,78.36894422,40.83143707,138.6648319,4089.258174,3435.766559,5035.577899,78.36894422,40.83143707,138.6648319,4089.258174,3435.766559,5035.577899,projected,-11.89609261,projected,37638.1854,,14071.18901,5675.292601,30977.74888
74882,Texas,7/24/20,2945.5225,1473.975,5290.025,818.2345,422.875,1462.625,732.5255,375.4625,1302.85,403.5925,188.975,773.2625,112.317,52.5,211.5125,0,0,0,0,0,0,79.40525389,40.83243635,142.0866847,4168.663428,3477.475788,5182.335288,79.40525389,40.83243635,142.0866847,4168.663428,3477.475788,5182.335288,projected,-11.69366834,projected,37870.51987,,14237.87712,5682.44253,31666.29074
74883,Texas,7/25/20,2985.342,1468.475,5401.925,829.122,422,1503,742.168,376.9625,1332.075,408.759,177.5,790.6,113.352,54.4875,216.525,0,0,0,0,0,0,80.46951497,40.82985673,145.5111203,4249.132943,3520.175199,5335.735043,80.46951497,40.82985673,145.5111203,4249.132943,3520.175199,5335.735043,projected,-11.49468342,projected,38102.85435,,14400.53899,5674.908066,32383.25681
74884,Texas,7/26/20,3024.2405,1471.9625,5603.2375,840.0705,421.975,1543.0375,751.888,371.4875,1372.625,413.23,183.45,824.5875,114.9175,53.5,223.0125,0,0,0,0,0,0,81.55768538,40.71086108,148.9556462,4330.690628,3561.482039,5487.146746,81.55768538,40.71086108,148.9556462,4330.690628,3561.482039,5487.146746,projected,-11.29916556,projected,38335.18883,,14563.05733,5632.169295,33021.68925
74885,Texas,7/27/20,3060.9725,1480.725,5728.25,851.216,421.5,1579.6875,761.791,372.475,1424.5375,417.2765,184.5,825.025,116.327,54,226.0125,0,0,0,0,0,0,82.65469816,40.70263954,153.0252408,4413.345326,3602.003458,5642.014985,82.65469816,40.70263954,153.0252408,4413.345326,3602.003458,5642.014985,projected,-11.10713738,projected,38567.52331,,14725.1752,5580.114838,33708.89092
74886,Texas,7/28/20,3099.4805,1468.3625,5850.675,862.2205,418.4875,1615.875,771.6205,371.975,1461.025,423.7185,186.9875,848.55,117.7795,52.5,234.6125,0,0,0,0,0,0,83.75609957,40.65382743,157.5154521,4497.101426,3642.448035,5797.162194,83.75609957,40.65382743,157.5154521,4497.101426,3642.448035,5797.162194,projected,-10.91861649,projected,38799.85778,,14886.65803,5564.461735,34391.94006
74887,Texas,7/29/20,3140.1645,1480.9875,6015.75,873.4465,417.975,1654.1125,781.5415,371.4625,1502,429.64,182.4875,873.7,119.2505,52,241.0875,0,0,0,0,0,0,84.85508406,40.40590426,161.7320897,4581.95651,3682.780383,5931.183763,84.85508406,40.40590426,161.7320897,4581.95651,3682.780383,5931.183763,projected,-10.7336157,projected,39032.19226,,15051.73652,5549.931498,35074.00526
74888,Texas,7/30/20,3179.5755,1472.9,6148.45,884.5315,414.475,1688.875,791.464,370.4375,1527.35,433.8945,181.9875,882.0125,120.617,52,247.5125,0,0,0,0,0,0,85.93745661,40.24839776,166.5900269,4667.893967,3723.028781,6088.193251,85.93745661,40.24839776,166.5900269,4667.893967,3723.028781,6088.193251,projected,-10.55214316,projected,39264.52674,,15222.7616,5536.219799,35704.9752
74889,Texas,7/31/20,3218.838,1456.9,6357.8875,895.9395,412,1738.7625,801.5175,364.9875,1572.0875,439.3655,180.9875,899.7625,122.1465,52,252.525,0,0,0,0,0,0,87.01766615,40.19467421,170.6383416,4754.911633,3763.186983,6264.043487,87.01766615,40.19467421,170.6383416,4754.911633,3763.186983,6264.043487,projected,-10.37420249,projected,39496.86122,,15393.42493,5506.24487,36086.14411
74890,Texas,8/1/20,3257.1445,1459.3625,6502.75,907.4035,414.3625,1786.1125,811.665,363.9875,1615.25,443.702,179,944.0875,123.8625,52.4875,258.0375,0,0,0,0,0,0,88.11693254,40.17168359,175.5122941,4843.028565,3803.269727,6444.509974,88.11693254,40.17168359,175.5122941,4843.028565,3803.269727,6444.509974,projected,-10.19979301,projected,39729.1957,,15561.71544,5463.403661,36823.13989
74891,Texas,8/2/20,3297.953,1450.475,6733.075,918.8685,410.425,1834.775,821.9235,363.9875,1656.6,450.4865,177.9875,977.55,125.1515,53,259.0125,0,0,0,0,0,0,89.23025723,40.07420524,179.9801033,4932.258822,3845.807453,6629.77991,89.23025723,40.07420524,179.9801033,4932.258822,3845.807453,6629.77991,projected,-10.02900761,projected,39961.53017,,15729.85084,5421.125826,37638.02691
74892,Texas,8/3/20,3341.6265,1448,6883.65,930.33,410.475,1897.2,832.199,363.4875,1711.0125,457.628,180.9,994.075,126.5585,52,273.0125,0,0,0,0,0,0,90.34920642,39.95801678,184.4651095,5022.608029,3887.835969,6819.590473,90.34920642,39.95801678,184.4651095,5022.608029,3887.835969,6819.590473,projected,-9.861849818,projected,40193.86465,,15897.65031,5411.471798,38457.76675
74893,Texas,8/4/20,3383.8915,1437.4625,7000.7375,941.776,410.95,1947.7625,842.346,366.5,1757.1875,462.3325,177.9375,1022.6875,128.2075,52.5,278.5375,0,0,0,0,0,0,91.47586361,39.86869235,188.9403814,5114.083892,3926.935645,7005.582815,91.47586361,39.86869235,188.9403814,5114.083892,3926.935645,7005.582815,projected,-9.698570895,projected,40426.19913,,16064.89742,5404.452646,39253.7584
74894,Texas,8/5/20,3425.188,1448.45,7237.0375,953.2595,412,1986.9625,852.577,364.5,1795.7125,467.3395,181.925,1048.125,129.7185,51,289,0,0,0,0,0,0,92.60297961,39.77676052,193.4437977,5206.686872,3966.072513,7170.486882,92.60297961,39.77676052,193.4437977,5206.686872,3966.072513,7170.486882,projected,-9.540491825,projected,40658.53361,,16233.74154,5377.599579,39952.5458
74895,Texas,8/6/20,3465.5945,1442.2125,7408.4125,964.4285,410.4875,2037.2125,862.6355,362.9875,1837.825,470.689,175.5,1022.275,131.247,51.9875,288.525,0,0,0,0,0,0,93.71656266,39.68030617,197.8210666,5300.403435,4005.092276,7337.342473,93.71656266,39.68030617,197.8210666,5300.403435,4005.092276,7337.342473,projected,-9.390043213,projected,40890.86808,,16406.29681,5343.126502,40893.52525
74896,Texas,8/7/20,3506.086,1419.975,7647.025,976.325,407.9625,2106.7125,873.278,361,1888.1125,476.2535,177.4875,1091.4125,133.0415,51.5,303.025,0,0,0,0,0,0,94.82786016,39.57919839,200.7388917,5395.231295,4043.979861,7508.982058,94.82786016,39.57919839,200.7388917,5395.231295,4043.979861,7508.982058,projected,-9.248305366,projected,41123.20256,,16579.87924,5309.760045,41832.70252
74897,Texas,8/8/20,3547.747,1434.7875,7788.225,987.8375,406.9625,2161.075,883.6575,362.4875,1932.7,481.768,176.5,1097.075,134.25,51.5,307.5125,0,0,0,0,0,0,95.95529022,39.49437198,205.744952,5491.186585,4082.756346,7704.372514,95.95529022,39.49437198,205.744952,5491.186585,4082.756346,7704.372514,projected,-9.117388768,projected,41355.53704,,16751.77287,5276.561061,42501.69281
74898,Texas,8/9/20,3589.1685,1413.45,7929.125,999.3425,407.4,2203.25,894.057,362.975,1967.35,488.3285,174.9875,1118.875,135.687,49.975,309.5125,0,0,0,0,0,0,97.09583255,39.41679555,211.1154737,5588.282418,4121.067199,7903.202112,97.09583255,39.41679555,211.1154737,5588.282418,4121.067199,7903.202112,projected,-8.99973823,projected,41587.87152,,16921.40256,5245.896839,43010.71671
74899,Texas,8/10/20,3629.271,1410.6125,8149.8375,1010.9275,406.975,2250.0875,904.4475,360.4875,2011.6375,494.4835,175,1176.0125,137.2175,51.4875,315.675,0,0,0,0,0,0,98.24303577,39.33344767,216.6053922,5686.525453,4160.402605,8105.563271,98.24303577,39.33344767,216.6053922,5686.525453,4160.402605,8105.563271,projected,-8.896592862,projected,41820.206,,17088.04355,5229.253242,43842.43437
74900,Texas,8/11/20,3670.951,1409.25,8324.4,1022.4145,403.9875,2283.5875,914.68,360.95,2055.525,500.095,177.4625,1156.525,138.6535,50.4875,322.5375,0,0,0,0,0,23.5875,99.39875384,39.23640246,221.887408,5785.924207,4199.643526,8311.536755,99.39875384,39.23640246,221.887408,5785.924207,4199.643526,8311.536755,projected,-8.809363167,projected,42052.54047,,17250.93347,5204.190885,44661.89288
74901,Texas,8/12/20,3712.3895,1416.9125,8419.3,1034.334,401.4625,2327.3,925.3795,359.5,2091.5625,505.2935,172.975,1196.0875,140.4585,50.5,330.025,0,0,0,0,0,67.3,100.5569497,39.03398976,226.818829,5886.481157,4238.787671,8521.069873,100.5569497,39.03398976,226.818829,5886.481157,4238.787671,8521.069873,projected,-8.737518899,projected,42284.87495,,17409.44281,5169.757514,45472.27512
74902,Texas,8/13/20,3757.4445,1415.0375,8659.3,1046.285,402.4875,2376.5875,936.069,359.4875,2140.5125,512.278,171.9625,1249.5,142.0495,49.4875,338.5875,0,0,0,0,0,116.5875,101.705208,38.66361996,231.7659219,5988.186365,4280.967034,8744.3169,101.705208,38.66361996,231.7659219,5988.186365,4280.967034,8744.3169,projected,-8.680245495,projected,42517.20943,,17565.98247,5135.768968,46033.57447
74903,Texas,8/14/20,3802.2805,1409.1125,8869.7125,1058.202,399.975,2433.8,946.693,356.45,2188.1625,517.5695,171.4875,1263.0375,143.7545,49.9875,348.5625,0,0,0,0,0,173.8,102.8509502,38.43883508,236.7172067,6091.037315,4322.275189,9004.989741,102.8509502,38.43883508,236.7172067,6091.037315,4322.275189,9004.989741,projected,-8.635702767,projected,42749.54391,,17723.24696,5103.263577,46918.6878
74904,Texas,8/15/20,3844.9675,1401.4125,9050.7625,1070.1525,397.9875,2488.5875,957.2125,354,2241.15,521.023,171.95,1267.925,145.113,49.9875,352.1,0,0,0,0,0,228.5875,104.0088983,38.23251121,241.8098098,6195.046214,4362.654733,9273.074997,104.0088983,38.23251121,241.8098098,6195.046214,4362.654733,9273.074997,projected,-1.983107986,projected,42981.87838,,18665.78354,5302.198021,49930.84512
74905,Texas,8/16/20,3888.0655,1400.9,9248.9,1082.673,395.4375,2556.625,968.267,348.5,2296.5375,527.613,173.475,1301.575,147.116,49.5,364.5125,0,0,0,0,0,296.625,105.1787496,38.04356467,247.9375456,6300.224963,4404.469234,9534.551321,105.1787496,38.04356467,247.9375456,6300.224963,4404.469234,9534.551321,projected,-1.7820715,projected,43214.21286,,19691.75279,5467.461487,52844.58863
74906,Texas,8/17/20,3930.3415,1384.35,9479.6,1094.923,391.9875,2601.2625,979.2085,345,2331.525,532.9875,163.4875,1305.8125,148.5415,48.5,367.075,0,0,0,0,0,341.2625,106.3567415,37.87887303,253.3415297,6406.581705,4443.235329,9796.31964,106.3567415,37.87887303,253.3415297,6406.581705,4443.235329,9796.31964,projected,-1.588127212,projected,43446.54734,,20041.19394,5469.843079,54247.34461
74907,Texas,8/18/20,3973.755,1359.325,9684.625,1106.8945,391.4125,2659.3125,989.9005,346.475,2377.35,539.8045,165.4625,1324.1375,149.788,48.5,374.025,0,0,0,0,0,399.3125,107.5443353,37.80876716,259.0658526,6514.12604,4483.551867,10032.39427,107.5443353,37.80876716,259.0658526,6514.12604,4483.551867,10032.39427,projected,-1.402983948,projected,43678.88182,,20448.51033,5484.073603,56229.05614
